image_path,label
data/flower_images\Lotus\77d3adc19d.jpg,Lotus
data/flower_images\Lilly\66947d2ed4.jpg,Lilly
data/flower_images\Sunflower\0ab410cea3.jpg,Sunflower
data/flower_images\Lilly\eba4a71cef.jpg,Lilly
data/flower_images\Orchid\6e827d62ba.jpg,Orchid
data/flower_images\Tulip\da9a9cbe11.jpg,Tulip
data/flower_images\Tulip\e8844416a1.jpg,Tulip
data/flower_images\Orchid\a5a9c172cb.jpg,Orchid
data/flower_images\Tulip\03a4a15bdd.jpg,Tulip
data/flower_images\Lilly\b8245e6298.jpg,Lilly
data/flower_images\Lilly\d0b5877869.jpg,Lilly
data/flower_images\Lotus\86e9df52ea.jpg,Lotus
data/flower_images\Tulip\d9ef6b2e06.jpg,Tulip
data/flower_images\Orchid\ec2c0ffefb.jpg,Orchid
data/flower_images\Lilly\2794fc1ff3.jpg,Lilly
data/flower_images\Sunflower\9645893b68.jpg,Sunflower
data/flower_images\Lilly\9f6df85e89.jpg,Lilly
data/flower_images\Lilly\55507d0cb5.jpg,Lilly
data/flower_images\Lilly\63cc03ede0.jpg,Lilly
data/flower_images\Tulip\614110af07.jpg,Tulip
data/flower_images\Tulip\e6269ddf63.jpg,Tulip
data/flower_images\Sunflower\d207ef1625.jpg,Sunflower
data/flower_images\Lotus\d3dd4eed85.jpg,Lotus
data/flower_images\Lilly\660e940b8c.jpg,Lilly
data/flower_images\Lilly\b3f9a6f770.jpg,Lilly
data/flower_images\Lotus\0ae6ffa4ee.jpg,Lotus
data/flower_images\Sunflower\fd175e66fb.jpg,Sunflower
data/flower_images\Sunflower\5c94df385e.jpg,Sunflower
data/flower_images\Lilly\0dd416ef58.jpg,Lilly
data/flower_images\Lotus\9190cb2e94.jpg,Lotus
data/flower_images\Tulip\cc60e5448b.jpg,Tulip
data/flower_images\Sunflower\a76fc2cc1e.jpg,Sunflower
data/flower_images\Sunflower\bd6dca5da5.jpg,Sunflower
data/flower_images\Tulip\fbe91016d4.jpg,Tulip
data/flower_images\Lotus\1b275895f5.jpg,Lotus
data/flower_images\Orchid\86fede9e66.jpg,Orchid
data/flower_images\Sunflower\9b53b853e7.jpg,Sunflower
data/flower_images\Lotus\390b7b51d2.jpg,Lotus
data/flower_images\Tulip\0ec5ac2824.jpg,Tulip
data/flower_images\Sunflower\06611ff87f.jpg,Sunflower
data/flower_images\Orchid\6efc2a9960.jpg,Orchid
data/flower_images\Lotus\82f75bc84b.jpg,Lotus
data/flower_images\Lotus\c191d43daf.jpg,Lotus
data/flower_images\Tulip\d61608aa3a.jpg,Tulip
data/flower_images\Tulip\17aa07e9a3.jpg,Tulip
data/flower_images\Lotus\cdedb40f2a.jpg,Lotus
data/flower_images\Lilly\56efcbdf64.jpg,Lilly
data/flower_images\Lilly\3848db19a5.jpg,Lilly
data/flower_images\Sunflower\abc32f7f67.jpg,Sunflower
data/flower_images\Lotus\57a643418b.jpg,Lotus
data/flower_images\Lilly\02a7a2df46.jpg,Lilly
data/flower_images\Lotus\85fb09f098.jpg,Lotus
data/flower_images\Sunflower\a69625c7e9.jpg,Sunflower
data/flower_images\Sunflower\ec93b402a0.jpg,Sunflower
data/flower_images\Tulip\68c03ef545.jpg,Tulip
data/flower_images\Sunflower\014cddbeef.jpg,Sunflower
data/flower_images\Orchid\da8afd77c7.jpg,Orchid
data/flower_images\Sunflower\1e6bb0db9a.jpg,Sunflower
data/flower_images\Tulip\d6d32207de.jpg,Tulip
data/flower_images\Orchid\5330e6555d.jpg,Orchid
data/flower_images\Orchid\95a0c640bb.jpg,Orchid
data/flower_images\Orchid\e7ac537c9d.jpg,Orchid
data/flower_images\Lilly\1bc0be1e8d.jpg,Lilly
data/flower_images\Sunflower\8ccfc6c649.jpg,Sunflower
data/flower_images\Lotus\75fa2a5d85.jpg,Lotus
data/flower_images\Lilly\3009a59422.jpg,Lilly
data/flower_images\Lilly\1d8ae6f9d9.jpg,Lilly
data/flower_images\Tulip\315d25b339.jpg,Tulip
data/flower_images\Sunflower\90eb9f51d5.jpg,Sunflower
data/flower_images\Tulip\fe531595be.jpg,Tulip
data/flower_images\Tulip\48a45d566f.jpg,Tulip
data/flower_images\Tulip\0f180f05eb.jpg,Tulip
data/flower_images\Sunflower\d747db687d.jpg,Sunflower
data/flower_images\Tulip\1be91cea78.jpg,Tulip
data/flower_images\Tulip\a0d3021124.jpg,Tulip
data/flower_images\Lilly\110075880f.jpg,Lilly
data/flower_images\Lotus\3e18d2ee2e.jpg,Lotus
data/flower_images\Tulip\a3ad4c95bf.jpg,Tulip
data/flower_images\Lotus\0ae8156e1f.jpg,Lotus
data/flower_images\Tulip\2e1ac3443c.jpg,Tulip
data/flower_images\Orchid\c0c4bb45a6.jpg,Orchid
data/flower_images\Orchid\209821f887.jpg,Orchid
data/flower_images\Lotus\877696e081.jpg,Lotus
data/flower_images\Sunflower\8495f8886a.jpg,Sunflower
data/flower_images\Lilly\2b10438c7c.jpg,Lilly
data/flower_images\Orchid\41c8f68191.jpg,Orchid
data/flower_images\Lilly\7b6ced5cd3.jpg,Lilly
data/flower_images\Tulip\3a6165797d.jpg,Tulip
data/flower_images\Tulip\4bfaa82337.jpg,Tulip
data/flower_images\Sunflower\9349759b56.jpg,Sunflower
data/flower_images\Tulip\1c800e1eff.jpg,Tulip
data/flower_images\Sunflower\8f9188af6b.jpg,Sunflower
data/flower_images\Sunflower\504d3ced79.jpg,Sunflower
data/flower_images\Lotus\c5842dad5c.jpg,Lotus
data/flower_images\Sunflower\899bc649fa.jpg,Sunflower
data/flower_images\Tulip\cdb5ccd80f.jpg,Tulip
data/flower_images\Lilly\bd1730d00c.jpg,Lilly
data/flower_images\Sunflower\a02f1babb0.jpg,Sunflower
data/flower_images\Lotus\ca93abdbae.jpg,Lotus
data/flower_images\Tulip\42bb9e4fae.jpg,Tulip
data/flower_images\Sunflower\60fe0d997e.jpg,Sunflower
data/flower_images\Tulip\571e381bba.jpg,Tulip
data/flower_images\Lilly\67ba5a13f7.jpg,Lilly
data/flower_images\Lilly\be12e511f0.jpg,Lilly
data/flower_images\Orchid\b4d0233f85.jpg,Orchid
data/flower_images\Orchid\aa4498a594.jpg,Orchid
data/flower_images\Sunflower\fb5d0cd186.jpg,Sunflower
data/flower_images\Lilly\1ab6cf04fd.jpg,Lilly
data/flower_images\Lotus\565485761e.jpg,Lotus
data/flower_images\Tulip\6e68dae313.jpg,Tulip
data/flower_images\Orchid\c63f5eb008.jpg,Orchid
data/flower_images\Orchid\d886248405.jpg,Orchid
data/flower_images\Lilly\325d1de8f7.jpg,Lilly
data/flower_images\Tulip\01125d8d70.jpg,Tulip
data/flower_images\Orchid\b6f44405b2.jpg,Orchid
data/flower_images\Sunflower\9502b5f388.jpg,Sunflower
data/flower_images\Orchid\0cefb8c7b3.jpg,Orchid
data/flower_images\Lotus\52ef67fc65.jpg,Lotus
data/flower_images\Lilly\2a2a49ed9a.jpg,Lilly
data/flower_images\Lilly\07b4069f9d.jpg,Lilly
data/flower_images\Tulip\1fdc475673.jpg,Tulip
data/flower_images\Tulip\0191ec29b1.jpg,Tulip
data/flower_images\Sunflower\5d60ea2236.jpg,Sunflower
data/flower_images\Lilly\af921f09dc.jpg,Lilly
data/flower_images\Orchid\dae2763f70.jpg,Orchid
data/flower_images\Sunflower\c7664da254.jpg,Sunflower
data/flower_images\Lotus\63fe832b44.jpg,Lotus
data/flower_images\Lotus\dafdc1604b.jpg,Lotus
data/flower_images\Tulip\bd66ada385.jpg,Tulip
data/flower_images\Lilly\23b1cf4e47.jpg,Lilly
data/flower_images\Lotus\9cd75051a0.jpg,Lotus
data/flower_images\Sunflower\a35862507a.jpg,Sunflower
data/flower_images\Tulip\7c692a7753.jpg,Tulip
data/flower_images\Lilly\b1022ca4d9.jpg,Lilly
data/flower_images\Sunflower\fb4710cf19.jpg,Sunflower
data/flower_images\Sunflower\0827b87bc8.jpg,Sunflower
data/flower_images\Orchid\f717a0727f.jpg,Orchid
data/flower_images\Tulip\5858bcafa4.jpg,Tulip
data/flower_images\Lotus\b849151086.jpg,Lotus
data/flower_images\Orchid\f37399404e.jpg,Orchid
data/flower_images\Lilly\7504965fdb.jpg,Lilly
data/flower_images\Orchid\dcb1b2a56e.jpg,Orchid
data/flower_images\Orchid\09c5b601f7.jpg,Orchid
data/flower_images\Lotus\c72fc77c59.jpg,Lotus
data/flower_images\Orchid\50c049b984.jpg,Orchid
data/flower_images\Lilly\99841f8a87.jpg,Lilly
data/flower_images\Lilly\2e16985dbd.jpg,Lilly
data/flower_images\Lilly\b894903992.jpg,Lilly
data/flower_images\Tulip\3e539dc20d.jpg,Tulip
data/flower_images\Sunflower\5c512e732f.jpg,Sunflower
data/flower_images\Orchid\13fad06d8d.jpg,Orchid
data/flower_images\Tulip\08f4171168.jpg,Tulip
data/flower_images\Sunflower\b6a725b06d.jpg,Sunflower
data/flower_images\Lotus\a2b907b6d6.jpg,Lotus
data/flower_images\Lilly\93519f856f.jpg,Lilly
data/flower_images\Lotus\6823815e9e.jpg,Lotus
data/flower_images\Sunflower\0b6506e0c1.jpg,Sunflower
data/flower_images\Sunflower\37e42e0c44.jpg,Sunflower
data/flower_images\Lotus\b7971faf21.jpg,Lotus
data/flower_images\Sunflower\166c045bda.jpg,Sunflower
data/flower_images\Tulip\61bdcffa3a.jpg,Tulip
data/flower_images\Orchid\fb7586f725.jpg,Orchid
data/flower_images\Lilly\0cd15008ae.jpg,Lilly
data/flower_images\Lotus\62744cfc5a.jpg,Lotus
data/flower_images\Orchid\19230e1ec4.jpg,Orchid
data/flower_images\Orchid\2eaca1c694.jpg,Orchid
data/flower_images\Sunflower\369e50e9b5.jpg,Sunflower
data/flower_images\Orchid\e00cebb570.jpg,Orchid
data/flower_images\Lilly\15795a4e91.jpg,Lilly
data/flower_images\Sunflower\e521f2c23d.jpg,Sunflower
data/flower_images\Tulip\f73b53d954.jpg,Tulip
data/flower_images\Orchid\a7d4b98ca1.jpg,Orchid
data/flower_images\Sunflower\2dc5a205c9.jpg,Sunflower
data/flower_images\Orchid\146da4f962.jpg,Orchid
data/flower_images\Lilly\6ffc9b2185.jpg,Lilly
data/flower_images\Tulip\0c875f2bf1.jpg,Tulip
data/flower_images\Orchid\0c130ecf58.jpg,Orchid
data/flower_images\Orchid\8faa52095d.jpg,Orchid
data/flower_images\Sunflower\4ec936cda1.jpg,Sunflower
data/flower_images\Lotus\4ed1f4be2b.jpg,Lotus
data/flower_images\Lotus\c93f0a0ed9.jpg,Lotus
data/flower_images\Tulip\d058755665.jpg,Tulip
data/flower_images\Sunflower\6cc658d61b.jpg,Sunflower
data/flower_images\Lotus\4f1d7325f4.jpg,Lotus
data/flower_images\Lilly\3ea06dd08e.jpg,Lilly
data/flower_images\Orchid\9decb919dc.jpg,Orchid
data/flower_images\Lilly\83657b8b10.jpg,Lilly
data/flower_images\Orchid\95d000c39f.jpg,Orchid
data/flower_images\Sunflower\48a55357e2.jpg,Sunflower
data/flower_images\Sunflower\2fe2d62d24.jpg,Sunflower
data/flower_images\Orchid\c33129c7d6.jpg,Orchid
data/flower_images\Lilly\b9a4eb9019.jpg,Lilly
data/flower_images\Tulip\b5c223343a.jpg,Tulip
data/flower_images\Tulip\ecf9a53154.jpg,Tulip
data/flower_images\Orchid\1cad236396.jpg,Orchid
data/flower_images\Orchid\ace42755e2.jpg,Orchid
data/flower_images\Sunflower\39467e48be.jpg,Sunflower
data/flower_images\Orchid\c18d9cbd11.jpg,Orchid
data/flower_images\Lilly\950dfee63b.jpg,Lilly
data/flower_images\Lotus\4ef0ac41ac.jpg,Lotus
data/flower_images\Lotus\6408689ff9.jpg,Lotus
data/flower_images\Tulip\b3c0594195.jpg,Tulip
data/flower_images\Tulip\81f06439d0.jpg,Tulip
data/flower_images\Sunflower\f18e3c5062.jpg,Sunflower
data/flower_images\Lotus\e4e736e9ef.jpg,Lotus
data/flower_images\Orchid\fd9faf2b01.jpg,Orchid
data/flower_images\Tulip\ebb06a3e80.jpg,Tulip
data/flower_images\Sunflower\4bea111e44.jpg,Sunflower
data/flower_images\Lilly\e53e5ce833.jpg,Lilly
data/flower_images\Tulip\9a7bcc8d7f.jpg,Tulip
data/flower_images\Lotus\4875412d95.jpg,Lotus
data/flower_images\Lilly\eb81d95eed.jpg,Lilly
data/flower_images\Tulip\e53093ee59.jpg,Tulip
data/flower_images\Orchid\4efa9ea41c.jpg,Orchid
data/flower_images\Lotus\90a1aa80ce.jpg,Lotus
data/flower_images\Tulip\843208c032.jpg,Tulip
data/flower_images\Sunflower\306e3b21de.jpg,Sunflower
data/flower_images\Tulip\6cb08f3227.jpg,Tulip
data/flower_images\Lilly\b374c8c8fd.jpg,Lilly
data/flower_images\Tulip\b2be7fa79a.jpg,Tulip
data/flower_images\Sunflower\10b0a6c302.jpg,Sunflower
data/flower_images\Lilly\bc99781564.jpg,Lilly
data/flower_images\Sunflower\97072e00fd.jpg,Sunflower
data/flower_images\Lotus\ef2b836db7.jpg,Lotus
data/flower_images\Tulip\63968eba20.jpg,Tulip
data/flower_images\Orchid\da695b591a.jpg,Orchid
data/flower_images\Sunflower\fecd96442f.jpg,Sunflower
data/flower_images\Lilly\82b724350e.jpg,Lilly
data/flower_images\Lilly\173bdc92e2.jpg,Lilly
data/flower_images\Tulip\fa76614f11.jpg,Tulip
data/flower_images\Lotus\4f808e8733.jpg,Lotus
data/flower_images\Tulip\9c6b04612c.jpg,Tulip
data/flower_images\Lilly\e6cbad344d.jpg,Lilly
data/flower_images\Sunflower\734e4d2851.jpg,Sunflower
data/flower_images\Sunflower\b55c2b25f3.jpg,Sunflower
data/flower_images\Tulip\cdeb46fb15.jpg,Tulip
data/flower_images\Sunflower\285a5abafd.jpg,Sunflower
data/flower_images\Orchid\3458662bbe.jpg,Orchid
data/flower_images\Tulip\39f6961443.jpg,Tulip
data/flower_images\Lilly\c30c46cf52.jpg,Lilly
data/flower_images\Lilly\541caddb11.jpg,Lilly
data/flower_images\Orchid\0c6199b87a.jpg,Orchid
data/flower_images\Orchid\0091d8e97f.jpg,Orchid
data/flower_images\Lilly\ef01fe6257.jpg,Lilly
data/flower_images\Lilly\cfc90fb987.jpg,Lilly
data/flower_images\Tulip\821fcde5c1.jpg,Tulip
data/flower_images\Lilly\e657099f0d.jpg,Lilly
data/flower_images\Orchid\885e1dc9e8.jpg,Orchid
data/flower_images\Lilly\3193d4e81e.jpg,Lilly
data/flower_images\Lilly\2d9fbc98d1.jpg,Lilly
data/flower_images\Lotus\8707bffa93.jpg,Lotus
data/flower_images\Lilly\74308a6033.jpg,Lilly
data/flower_images\Orchid\8f24ab8a96.jpg,Orchid
data/flower_images\Tulip\1f30e6938a.jpg,Tulip
data/flower_images\Tulip\c753852710.jpg,Tulip
data/flower_images\Lotus\505ecafa7d.jpg,Lotus
data/flower_images\Sunflower\266374ee5f.jpg,Sunflower
data/flower_images\Lotus\1b03b152e6.jpg,Lotus
data/flower_images\Tulip\877f095438.jpg,Tulip
data/flower_images\Tulip\14c01e2739.jpg,Tulip
data/flower_images\Sunflower\7ad4d87594.jpg,Sunflower
data/flower_images\Lotus\4aaeffa82c.jpg,Lotus
data/flower_images\Tulip\2bafedbc55.jpg,Tulip
data/flower_images\Tulip\a69dfa96d8.jpg,Tulip
data/flower_images\Sunflower\b0d76e5605.jpg,Sunflower
data/flower_images\Tulip\7e3f0298e9.jpg,Tulip
data/flower_images\Tulip\28eac9efdd.jpg,Tulip
data/flower_images\Sunflower\4c97c67d3f.jpg,Sunflower
data/flower_images\Sunflower\4f27c422c2.jpg,Sunflower
data/flower_images\Tulip\8aee9aec33.jpg,Tulip
data/flower_images\Sunflower\1f95243c54.jpg,Sunflower
data/flower_images\Lilly\539cde3977.jpg,Lilly
data/flower_images\Lotus\cbd2e0be0d.jpg,Lotus
data/flower_images\Orchid\7f7a4f4241.jpg,Orchid
data/flower_images\Orchid\017e2cfb9b.jpg,Orchid
data/flower_images\Orchid\01c0ec8fe0.jpg,Orchid
data/flower_images\Lotus\dd12984828.jpg,Lotus
data/flower_images\Tulip\b1bb2c7670.jpg,Tulip
data/flower_images\Lilly\5117f2a7de.jpg,Lilly
data/flower_images\Lilly\d1a04f5609.jpg,Lilly
data/flower_images\Sunflower\13d545ba30.jpg,Sunflower
data/flower_images\Tulip\ba419e4182.jpg,Tulip
data/flower_images\Sunflower\768ae40a46.jpg,Sunflower
data/flower_images\Lotus\327c5f7be0.jpg,Lotus
data/flower_images\Tulip\625b2da383.jpg,Tulip
data/flower_images\Sunflower\8c0834ee12.jpg,Sunflower
data/flower_images\Tulip\eaf9c2e1f1.jpg,Tulip
data/flower_images\Orchid\24b389720f.jpg,Orchid
data/flower_images\Sunflower\73381cbec5.jpg,Sunflower
data/flower_images\Orchid\3712c46af3.jpg,Orchid
data/flower_images\Lotus\e7239e04b9.jpg,Lotus
data/flower_images\Lotus\7a358c32d8.jpg,Lotus
data/flower_images\Lilly\c3962c8e24.jpg,Lilly
data/flower_images\Lilly\cb1441ff41.jpg,Lilly
data/flower_images\Sunflower\bac356d953.jpg,Sunflower
data/flower_images\Sunflower\ee15b48f0e.jpg,Sunflower
data/flower_images\Lilly\0fac5ec114.jpg,Lilly
data/flower_images\Orchid\f8dedf62bd.jpg,Orchid
data/flower_images\Sunflower\564a94a0a9.jpg,Sunflower
data/flower_images\Lotus\eb32def629.jpg,Lotus
data/flower_images\Sunflower\badb40d03b.jpg,Sunflower
data/flower_images\Tulip\a6b44cc58a.jpg,Tulip
data/flower_images\Lilly\f056e19ef3.jpg,Lilly
data/flower_images\Lotus\b79f162271.jpg,Lotus
data/flower_images\Sunflower\4b035a4e7e.jpg,Sunflower
data/flower_images\Orchid\2adbb88364.jpg,Orchid
data/flower_images\Lotus\2360bfc307.jpg,Lotus
data/flower_images\Lilly\fa6ba25572.jpg,Lilly
data/flower_images\Orchid\913c4fe0ec.jpg,Orchid
data/flower_images\Lilly\33ae76d160.jpg,Lilly
data/flower_images\Sunflower\0e33c3ccdc.jpg,Sunflower
data/flower_images\Sunflower\4067368826.jpg,Sunflower
data/flower_images\Lotus\667b0a77ba.jpg,Lotus
data/flower_images\Orchid\a4c8fb396c.jpg,Orchid
data/flower_images\Lilly\c1fc5deee9.jpg,Lilly
data/flower_images\Tulip\b59e685309.jpg,Tulip
data/flower_images\Sunflower\179b1059d0.jpg,Sunflower
data/flower_images\Sunflower\7cc7e72d8b.jpg,Sunflower
data/flower_images\Sunflower\363db72d89.jpg,Sunflower
data/flower_images\Lilly\4bd5ee0dd7.jpg,Lilly
data/flower_images\Tulip\ef2f29e026.jpg,Tulip
data/flower_images\Lilly\6caae13aa7.jpg,Lilly
data/flower_images\Tulip\6dc6216ca5.jpg,Tulip
data/flower_images\Orchid\5601b037dc.jpg,Orchid
data/flower_images\Orchid\b5e96a7723.jpg,Orchid
data/flower_images\Orchid\1582418b22.jpg,Orchid
data/flower_images\Sunflower\621148441c.jpg,Sunflower
data/flower_images\Lilly\b6fe1c6425.jpg,Lilly
data/flower_images\Lilly\f23f174c32.jpg,Lilly
data/flower_images\Tulip\5fdbae1ec0.jpg,Tulip
data/flower_images\Tulip\5b69e995a9.jpg,Tulip
data/flower_images\Orchid\45565e391e.jpg,Orchid
data/flower_images\Lilly\fa90eab741.jpg,Lilly
data/flower_images\Sunflower\3565bd2399.jpg,Sunflower
data/flower_images\Lotus\c529a947b0.jpg,Lotus
data/flower_images\Tulip\90bca415ef.jpg,Tulip
data/flower_images\Lilly\53815c5e4d.jpg,Lilly
data/flower_images\Orchid\9f346df6f3.jpg,Orchid
data/flower_images\Lotus\634c7bd5d4.jpg,Lotus
data/flower_images\Lotus\bc58b0e433.jpg,Lotus
data/flower_images\Lotus\162ae01a17.jpg,Lotus
data/flower_images\Orchid\8b564178cb.jpg,Orchid
data/flower_images\Lilly\572efd9348.jpg,Lilly
data/flower_images\Sunflower\b710758586.jpg,Sunflower
data/flower_images\Lilly\2a2616437e.jpg,Lilly
data/flower_images\Lilly\ae82c7e28c.jpg,Lilly
data/flower_images\Sunflower\6da8ac8608.jpg,Sunflower
data/flower_images\Lotus\1a710d99e5.jpg,Lotus
data/flower_images\Lilly\d5c25a30b6.jpg,Lilly
data/flower_images\Lilly\f5e814fc8a.jpg,Lilly
data/flower_images\Tulip\bcfd5498fb.jpg,Tulip
data/flower_images\Lotus\7f195fed3e.jpg,Lotus
data/flower_images\Sunflower\f36e1e5964.jpg,Sunflower
data/flower_images\Orchid\35eb0a27d8.jpg,Orchid
data/flower_images\Orchid\b53ef4e55b.jpg,Orchid
data/flower_images\Lilly\a7639dca2b.jpg,Lilly
data/flower_images\Lotus\0161f0611d.jpg,Lotus
data/flower_images\Lilly\12935fbcac.jpg,Lilly
data/flower_images\Lilly\4b937b1208.jpg,Lilly
data/flower_images\Orchid\3c48c47e8d.jpg,Orchid
data/flower_images\Tulip\b6d59ee1eb.jpg,Tulip
data/flower_images\Lotus\e26acb4b4d.jpg,Lotus
data/flower_images\Sunflower\91713904ad.jpg,Sunflower
data/flower_images\Tulip\da0c9e3ecc.jpg,Tulip
data/flower_images\Lotus\329cfb5f61.jpg,Lotus
data/flower_images\Lotus\fb85a68d1d.jpg,Lotus
data/flower_images\Lilly\071a1b2099.jpg,Lilly
data/flower_images\Tulip\d8b6fe562e.jpg,Tulip
data/flower_images\Tulip\196ddbe228.jpg,Tulip
data/flower_images\Tulip\284a1ce8d4.jpg,Tulip
data/flower_images\Lilly\becf7380ab.jpg,Lilly
data/flower_images\Lilly\dc1585d91a.jpg,Lilly
data/flower_images\Tulip\c0a546be90.jpg,Tulip
data/flower_images\Lilly\ec3cb49ee2.jpg,Lilly
data/flower_images\Orchid\af09ae6d16.jpg,Orchid
data/flower_images\Sunflower\99040b17dd.jpg,Sunflower
data/flower_images\Orchid\68e21a2fda.jpg,Orchid
data/flower_images\Tulip\8dc251e2a4.jpg,Tulip
data/flower_images\Tulip\fb8e4de2b7.jpg,Tulip
data/flower_images\Tulip\1c6dc783f3.jpg,Tulip
data/flower_images\Tulip\8cc511b7b7.jpg,Tulip
data/flower_images\Lilly\6234950cf2.jpg,Lilly
data/flower_images\Sunflower\dca4a1db10.jpg,Sunflower
data/flower_images\Tulip\5c163730bb.jpg,Tulip
data/flower_images\Tulip\8ea0973bde.jpg,Tulip
data/flower_images\Lilly\87147c6c1f.jpg,Lilly
data/flower_images\Orchid\4b41eda8f6.jpg,Orchid
data/flower_images\Tulip\ad648bc680.jpg,Tulip
data/flower_images\Sunflower\db436c55d2.jpg,Sunflower
data/flower_images\Lilly\ec0b888b41.jpg,Lilly
data/flower_images\Sunflower\bfa396027f.jpg,Sunflower
data/flower_images\Tulip\bd53e925b6.jpg,Tulip
data/flower_images\Orchid\5f441f606c.jpg,Orchid
data/flower_images\Sunflower\7fb412e649.jpg,Sunflower
data/flower_images\Lilly\3554e3e4f2.jpg,Lilly
data/flower_images\Sunflower\34b964cf1e.jpg,Sunflower
data/flower_images\Lotus\56525415a0.jpg,Lotus
data/flower_images\Sunflower\03cec69c17.jpg,Sunflower
data/flower_images\Sunflower\7e0b30d246.jpg,Sunflower
data/flower_images\Orchid\b3a48e21a5.jpg,Orchid
data/flower_images\Tulip\04490dac82.jpg,Tulip
data/flower_images\Lotus\dcc6080336.jpg,Lotus
data/flower_images\Tulip\738bee641d.jpg,Tulip
data/flower_images\Orchid\dd79e10bee.jpg,Orchid
data/flower_images\Sunflower\088a97b908.jpg,Sunflower
data/flower_images\Lotus\3357dee9d3.jpg,Lotus
data/flower_images\Lotus\a8ef388bdd.jpg,Lotus
data/flower_images\Sunflower\682a22e66b.jpg,Sunflower
data/flower_images\Sunflower\793fa9511e.jpg,Sunflower
data/flower_images\Orchid\d9f37d0804.jpg,Orchid
data/flower_images\Lotus\cbfde23b9e.jpg,Lotus
data/flower_images\Sunflower\ca3f0dc03b.jpg,Sunflower
data/flower_images\Sunflower\5e0d8a402d.jpg,Sunflower
data/flower_images\Sunflower\5dd1f8c64e.jpg,Sunflower
data/flower_images\Sunflower\87b7c8c3b9.jpg,Sunflower
data/flower_images\Sunflower\72899b3b48.jpg,Sunflower
data/flower_images\Lilly\989c94a006.jpg,Lilly
data/flower_images\Sunflower\0e2f2063a2.jpg,Sunflower
data/flower_images\Tulip\8381c53c26.jpg,Tulip
data/flower_images\Lilly\228928c23d.jpg,Lilly
data/flower_images\Sunflower\dc5036340e.jpg,Sunflower
data/flower_images\Orchid\ecc7aa26bf.jpg,Orchid
data/flower_images\Sunflower\86e726fdfc.jpg,Sunflower
data/flower_images\Orchid\b89b5e07b3.jpg,Orchid
data/flower_images\Lilly\d0e57c1fb2.jpg,Lilly
data/flower_images\Lotus\a679407be1.jpg,Lotus
data/flower_images\Lilly\f9e0260ea5.jpg,Lilly
data/flower_images\Sunflower\48a81786bf.jpg,Sunflower
data/flower_images\Tulip\f945a94bdb.jpg,Tulip
data/flower_images\Orchid\3218439a88.jpg,Orchid
data/flower_images\Tulip\9c12e0630d.jpg,Tulip
data/flower_images\Orchid\748abfdaf5.jpg,Orchid
data/flower_images\Lilly\5b70da4276.jpg,Lilly
data/flower_images\Orchid\5aa2a2be63.jpg,Orchid
data/flower_images\Lilly\5857e34aba.jpg,Lilly
data/flower_images\Lilly\ce09fd46bf.jpg,Lilly
data/flower_images\Sunflower\341aa8389c.jpg,Sunflower
data/flower_images\Tulip\268f9aed14.jpg,Tulip
data/flower_images\Tulip\cb829f72d7.jpg,Tulip
data/flower_images\Sunflower\530c32c15c.jpg,Sunflower
data/flower_images\Tulip\1a7e1bd3b3.jpg,Tulip
data/flower_images\Orchid\1ee5986109.jpg,Orchid
data/flower_images\Lotus\d792034d27.jpg,Lotus
data/flower_images\Lilly\c8f1c46a40.jpg,Lilly
data/flower_images\Tulip\f1a715c883.jpg,Tulip
data/flower_images\Orchid\abc1b5d9e1.jpg,Orchid
data/flower_images\Lilly\1a033ee4a4.jpg,Lilly
data/flower_images\Sunflower\c31d05d1b3.jpg,Sunflower
data/flower_images\Orchid\e249ced03e.jpg,Orchid
data/flower_images\Orchid\6453ba6d69.jpg,Orchid
data/flower_images\Tulip\2444f423e9.jpg,Tulip
data/flower_images\Tulip\69aed472ac.jpg,Tulip
data/flower_images\Sunflower\39188cde90.jpg,Sunflower
data/flower_images\Orchid\d8714dd9e2.jpg,Orchid
data/flower_images\Orchid\e751fac5f3.jpg,Orchid
data/flower_images\Lotus\ddc2ddaa16.jpg,Lotus
data/flower_images\Lotus\dd0755afa9.jpg,Lotus
